text,label,language
a79ar makayn flkhra,insult,darija
كلكم يااحزاب النداله واللصوص والفساد والسرقه ونهب وفقر وقهر الشعب المغربي الطيب نعله الله عليكم وعلي امتالكم ياظالمين لانريدكم,insult,darija
الله ياخذ الحق فهاد الموسخه وسخت الحومه الله ينتقم منها سيدي ربيه وسدنا محمد السادس يعطيها حقها مسكينه,insult,darija
برنامج كم كدب ونصب عطناكم فرص لكن خنتنا لهدا كرهنا اسم هدا الحزب الخاءن,insult,darija
الطريق الا العزاب يا نصبا ياشفا ره نعلات لاه وعليكم حشمو حشمو,insult,darija
قهرونا الله يقهرهم في الدنيا والاخره,insult,darija
مدينه الدار البيضاء الشوهه الكبري ماهو دور العمال والجماعات ماهو دور المجتمع المدني متخلفين,insult,darija
بلادي فيه الفساد السياسي الفساد الاخلاقي والفساد الاداري *وجه بقناع طبي* لعنت الله علي جميع المسءلين الفسادين في بلادي من موطن حر,insult,darija
فنانين بين قوسين خرا,insult,darija
اغلب التعاليق من دباب البلد الجار الحاقد الحقود لي كولشي فيه مشومر ما عندو مايدار غير التهجم علي المملكه الشريفه العز والنصر للعينون الساهره علي امن البلاد عاشت المملكه المغربيه ولا عزاء للحاقدين,insult,darija
akbare nasabe nahaba lmalayire layatawara3o fi lmotajarati bidini lahe,insult,darija
لا للتلقيح ولو كلفنا سنه بيضاء لن اغامر باطفالي واخا تهيطرو حتي تعياو راكم غي كدابه ومنافقين غي الي شد شي ميكروفون تيبدا يهيطر واخا مفاهم حتي حاجه المهم يهضر,insult,darija
كلكم كروش الحرام ماغديش نصوت حتي تكون محاسبه من النيابه العامه لكل من نهب هدا البلد وجوع الشعب حسبنا الله ونعمه الوكيل ف الفاسدين اللي اكل من لحمنا,insult,darija
القلاوي الا نجح,insult,darija
akbar khain li chaab el marok amil el makhzen kelb el yahoud,insult,darija
شفاره تنهبون المواطنين,insult,darija
رءيس الاحرار من اين اتتهم الاحرار رءيس العبيد,insult,darija
هاد رءيس حمايه المستهلك مقال تا حاجه اي تحمي المستهلك قالك كاين مواد فيها زياده فالثمن وكاين مواد مزايداش مي نقصو ليها فالعبار مثلا عوض 250 غرام ايعطيك 200 غرام را هيا ما هيا لا زاد ليك 50 غرام الحمار غتزيد الفلوس يعني زايده زايده,insult,darija
هذا كيزيد ياكد لنا ان الضباع لا يهمهما صحه المواطن بقدر ما يهمها النهب ومص دماء المواطنين,insult,darija
مشا غير عند الحزاق دراوش كلا ليهم المخ لا حول ولا قوه الا بالله العلي العظيم طوز انا معمري صوت امغديش نصوت لا حول ولا قوه الا بالله,insult,darija
النذاله والتنميه الي مزبله التاريخ,insult,darija
عندكوم مرض الجهل,insult,darija
المغربه فيهم الخوف فدم زاءد الغباء,insult,darija
االله ايعطيه شي كونسير ساريع,insult,darija
حذاري ثم حذاري ليس ماهلا لا يصلح الا لتهريج,insult,darija
الله يغبر امكم شاقف,insult,darija
لمادا العثمانی له من الحنکه السیاسیه رجل دل ودلو له حب الوطنیه الصهیونیه هو من احرار بنی صهیون العرب له عده مواقف وافق علی تجوویع الماربه وافق کل التخلی عن صندوق المقاصه حعل من المغرب ادلاٸ جعل من المخرب رمز للصاهینه شحع التبول فی السیاحه الجنسیه رجل له فات شاد وخدم سیده,insult,darija
خاصنا نخرجو نحاكمو هاد العصايات الاي شفرتنا وكلختنا,insult,darija
شكرا لك ا اخنوش علي الزياده فالاسعار د المواد الغذاءيه عاودلينا الترابي الله ياخد فقد امك الحق انت و العصابه اللي دايره بيك,insult,darija
يعني هدا ولا هداك كلهم بيادق,insult,darija
3a lmaskhot yentakhem 3lih wejho 7mer baghi yetracha7 7asbiya lah wa ne3ma lwakil,insult,darija
اللي كيكري الملك العام خاصو الحبس,insult,darija
قليل عليكم يا المنافقين البحر للجميع,insult,darija
كينين شي عيلات ديرين كي رجال الله يحضر سلامه اش دها تشنق علي رحل ودبز معاه الله يخود فيها الحق,insult,darija
القادم لايبشر بالخيرنحن يحكموننا صهاينه بزعامه اندري ازولاي وعصابته الاحزاب السياسيه الخاءنه العميله لفرنسا والذي يسير البلاد من بعيد بواسطه وثاءق سريه وملكيات يمتلكها سرقت قبيل وفاه الحسن الثاني في امريكا ومازالت بحوزته فهو من المقربين منه ويعلم كل صغيره وكبيره من اسرار الدولهولهذا تم طرد وابعاد ادريس البصري عن الساحه السياسيه بعد وفاه الراحل,insult,darija
تلقيح او قتل الاطفال نحن ضد تلقيح الاطفاللانه لو كان نافع لما كثرت الاصابات 17 كاين مغربي ملقح و لا مناعه اضافه الي معظم عاءلتي ملقحه و رغم ذلك مرضوا بكرونا وكانت اصابات خطيره يعني لم ينفعهم اللقاح,insult,darija
الشعب متخلف لدرجه كبيره والحكومه لا تتخد قرارات ردعيه ولا توفر اماكن لل,insult,darija
و بزاف هاد بوزبال ما بقاتش مساواه ولات فوضي ء الحكره الرجل البسيط لا حول و لا قوه الا بالله يجب النظر في قانون التقوديت,insult,darija
هادوا غيحماقوا,insult,darija
fachll mfchouch mchloul,insult,darija
لكم الله يامراركهانتم من ترضون بهذا الاستعمار العلوي الماسوني,insult,darija
حنا معاك اسي عزيز اخنوش ضيضان علي ارهاب نجاح واتوجار الدين وادءل والعار معا احر باش نعيشو احرار,insult,darija
مهزله والشيعب حل فمو,insult,darija
اصلا اللي كيهز بدو علي امراه ممربيش همجي,insult,darija
والله مكتحشموا هيمت غدي تبقاوا دربوا علا المصاليح دياولكم خافوا الله راه المسءليه امام الله كبيره عيت متسرقوا معيتوش بغين تخلدوا فيها,insult,darija
sma3to wold lbordil achno kaigol 3la bladna had wold chari3 khatat li hadchi bach insab 3la lmrarba tgol khaso lkhobz fi bladna sm3o wold chari3 bari dik lblad awa sma3to awlad lhram kifach kaibahdlo bladna lakin awlad lhram homa hadok makaikon fihom kher,insult,darija
سير الله يخد فيكم الحق المسءولين يوم الحساب,insult,darija
allah yi rahmo maskine hasebia allah a ni3ema lwakil courage pour la familles hade lkalbe lazame terapa allah yi ne3alha lazame tehaseboha o bazeaf,insult,darija
را كلشي فاسد او سيد وا ما عندوا سلطه راكلشي فيد الكلاب الهوارش انا باغي نصوت حق وطني ولكن ماكاين حتا حد يستاهل العداله و التنميه تم طمرها بنجاح من طرف الكلاب,insult,darija
المختص ميمي 6 و الحاشيه ديالو من امثال بوبرويطه يكذبون علي العياشه المغاربه المغلوبين علي امرهم,insult,darija
راجلها محارقهاش كنت عارفها واخيرا اعتارفات لاحد مقربيها وباها ميسواش وشفار وكنطلب من المحسنين ميرسلوليهش الفلوس راه كيضرب بيهم الطاسا,insult,darija
هاد البلاد الله يرد بيها او الفقراء ليهم الله او الاصلاح غير ليهم هوما اسبانيا الدخل الفردي مرتافع اعلينا او الزيت عندهم 30 درهم خمسه اثرو او احنا كاين الي معاندو حت اعشا ليلا الله يخد فيهم الحق,insult,darija
الله ينعل اللي ما يحشم,insult,darija
wa sir tekhra tal3 b sbardila fo9 zarbia o galék kaykhemmal,insult,darija
وعلي ال صهيون والعرش العلوي اخلاء المغرب الامازيغي,insult,darija
انت فاسيه اذن بوحاطيه,insult,darija
هع لحاسين الكايا الله يلعن لي مايحشم دابا يعاود ليكم الختانه,insult,darija
حسبنا الله ونعم الوميل فالمرايقيه الل فسوس الل صوتو علي اخنتوش سواء صوتنا اولا فهو فايز الفاهم يفهم طز يا ودي طز دابا يعاود لينا الترابي كيف قال اين 17مليار الل كليتي رجعها الي انت باغي تخدم البلاد طز فيك والل انتاخب عليك الله يعذبكن في الدنيا والاخره قناه الزبل ظابا تشوفو خراكم مايجمعوه شراوط مع الشفار الل غادي يتراسكم المغرب صلو عليه صلاه الجنازه مشينا فيها مع الشفاره الل جايين اكتر من الل فاتو كلشي شفار,insult,darija
والله يمسخكم المساجد هي لي فيها كورونا,insult,darija
الله ياخذ الحق فكل ضالم خصها تحسب هذي مجريمه,insult,darija
ما اعرفه هو ان سلوك الباعه المتجولين كله حݣره تجاه تجار المحالات التجاريه بحيث انهم يقدمون الرشوه للمسءولين لاحتلال الملك العام والانسان الذي لا يستطيع احترام ذاته وجسمه ويحرقها فكيف يمكن ان يحترم غيره,insult,darija
الله يرحم هادا غضاب من الله نزل علينا الفتنه هادا هو حال من يبيع دينه هو هو حال التطبيع مع الاسراءيليون هادا هو حال الملوك الخون خان الامان وجعل لنا الفساد في هاد البلد المغرب مالك منكوح جنسين والله غضب عليه وغضب عنا,insult,darija
ماعندناش مشكل يزيدونا فاثمان المواد الغذاءيه بشرط يزيدو للمواطنين فالمرتبات وازنوا في كفتي الميزان وماتبقاوش غي تزيدوا علينا راه هلكتونا الله يهلككم دنيا واخره يارب حسبنا الله ونعم الوكيل,insult,darija
الله ياخذ فيها الحق والله يرحمو,insult,darija
اللي قال العصيده بارده يخشي يدو فيها,insult,darija
تعجلون بثوره الجياع ايها المسءولون اللهم عجل بهلاك الظالمين والفاسدين والمستبدين الطغاه وكل مءيديهم اللهم اخسف الارض من تحت ارجلهم فانهم لا يعجزونك يا الله يا مجيب دعوات المظلومين,insult,darija
حنا ولينا تنترجاو صاحب الجلاله نصره الله هو لي حاس بشعبو اما رباعت الدكاكين السياسيه لا خير فيها,insult,darija
هذا غير كداب والله ماتستفدو منو حتي زفتي,insult,darija
chkon lighay9d 3la hadak cha3b lmklakh,insult,darija
شعوب جبانه وخاءفه يخلوهم يخرجو الي الشوارع يصرخون بلا فايده ويرجعون الي ديارهم بلا فءاده,insult,darija
la tika fih howa wa baad al wozaraa aschaffara wa baad al borlomaniyin krouch al haram wa fasidin hasbona allah wa niama al wakil min had al fachilin hado addaw al yamin li sidna lakinnahom khainin wa fasidin la yahommohom illa sarikat amouwal aschaabi assabour al wafiy hado krouch al haram lazem yohasabou,insult,darija
wasiri a chefare tfou,insult,darija
مجموعه مجرمي المل العام يتصارعون للوصول الي مال المواطنين فكلنا نعلم مدي تضامن اخنوش في ازمات المغرب مقاطعه الحليب و اسعار الوقود في ازمه كورونا وا اشاهت حول نهب 15 مليار من المال العام كما ان جهات تتهمه بانههو المسءول عن هلك مزارع الهنديه في بعض مناطق المغرب,insult,darija
كندا تقرر تعليق جميع الرحلات الجويه التجاريه والخاصه القادمه من مملكه الحشيش والصهاينه لمده شهر اخر ابتداءا 20210929 السبب تفشي كورونا في بني صهيون,insult,darija
ما غديش نصوت عليه الله يخد فيهم الحق,insult,darija
عيقتو بزاف,insult,darija
انظر لمن اصبحنا نعطي القيمه للمفسدين واكل لحوم البشر,insult,darija
اهيا ناري اش هادشي,insult,darija
كثره افلام الحموشيه,insult,darija
t39al 3la tsarfi9a li khditi man 3and lkhiyari *وجه بدموع الفرح*,insult,darija
sir allah ina3lak ila aljahim walmaghzan kayagalas 3la alkhar3a sir jajajaj,insult,darija
الله يهديكم الناس فخريبكه و بوجنيبه كيعيشو الاقصاء و الفقر شنو داو من الفوسفاط من غير الماء الموسخ و الغبار عاد نتوما تستبشرو خير فينا هو هاد الخير,insult,darija
الجنرال الفرنسي ديكول كلامه علي الخونه العملاء الشفاره,insult,darija
انا قضيت 27 سنه باوكرانيا و لا انصح اي احد بالدراسه بهذه الدوله كلها مشاكل و مصاءب و نصب و احتيالو اضن ان احسن بديل هي رومانيا علي الاقل دوله تقع في الاتحاد الاوروبي و دبلوماتها معترف بها في اوروبا و لها مستقبل واعد علي عكس اوكرانيا,insult,darija
نتاخبو عليه راه بغا يعاود ليكوم التربيه ماكدبش راكوم ناقصين عقل وتربيه,insult,darija
كين ضروف خايبه والاكين بنادم هنا خايب علاش كين كراهيه والحسد والحقد بينانتا كن نقلبو علي هلاك بعظيتنا كون نبغيو الخير لي بعضياتنا كن ولينا بخير كلشي خدام,insult,darija
اوروبا حزقات وجمعت سروالها معاد شيء عندها مشاكلها اكثر منها راه الناس لي في اروبا اجريو عليهم,insult,darija
الجاليه الله يجليكم بقاو في اوروبا علاش جايين العياقه,insult,darija
الضصاره ديال العيالات,insult,darija
لا للتصويت لانهم كيمسحو لينا التعاليق وخا في الكومونتير كيقمعونا مكانش الحريات والله لا شفتو شي وزه القضيه باينه وواضحه وكما العاده داءما لا للتصويت اعلي ابناء الفساد والمفسدين,insult,darija
نستحق اكثر من هذه الزيادات لاننا شعب ناءم وكلما زادت السلع صفقنا لهم وشكرناهم علي تفرعين والحكره الفقير ضاع في غابه الذءاب ولا احد يستطيع ان يقول لا نحتاج لوقفات ونضالات ضد شلاهبيه ومصاصي دماء الشعب,insult,darija
الله مامن هدا منكر البطاله وقله فرص العمل وكرونا وزياده صاروخيه المسكين كيموت ببطء دون ان يتكلم لان كلامه غير مسموع اما مالين الفلوس فاش جاتهم وخا حتهما البعض منهم ظررو ليك الله يا مسكين فين وصلات بيك,insult,darija
wach dawla dictatoria wa tasalout wa l fasad ghadi i koun fiha naqabat li houqouq choughl h walah makat hechmou,insult,darija
بغيتي دخليه للحبس نوضي تكعدي من التبوحيط المعامله ديالكم خايبه مع الجميع قليل قليل منكم اللي كيتعامل مزيان ونوضي باراكه من التبوحيط الي ضربك ورينا الدليل ماشي بفمك ولا بشهداء الزور شعب خطير,insult,darija
احسن حاجه غير الشفاره اوا باقي ماعندك الرخصه او بارك كتشفر,insult,darija
خدمت بزاف خنوش سنين واكن خدمت مصالح سوسومشاريع باسم المغربالنغرب الاخضر طبقتين غير فسوس ماسه وانت الان تخاطب مملكتك انت و عثماني سوسوكل مشروع باسم المغرب مشي لسوس وحصه الاسد من جميع التوظيفات والمشاريع والانجازات والتشجيرات لسوس وبركه راه من المغاربه ناس مثقفون واعون ويشعرون بخطوره عنصريتك وظفت حتي النساء الانسان فسوس فمصانعك والمثقفين يموتون في ابواب البرلمان او ينتحرون من البطاله والظلملا تتكلم باسم صاحب الجلاله الذي هو املنا في ان بوقف مخططات الحقيره ضد المواطنين بداخل مدن المغرب وشرقه وشماله حتي الان لم والصحافه اشتريتها بفلويك باش يمدحوكاحنا عندنا الله وملكنا الله ينصره عليك وعلي غيرك,insult,darija
دابه يطلعو الكسلاء يتغاوتو,insult,darija
نعم علي اسبانيا ان تخرج من سبته ومليليه والجزر المحتله فورا فالمغرب لن يتهاون منذ اليوم للمطالبه باخلاء هذه المدن المغربيه والله لن نتخلي عنهم ابذا فالشعب المغربي اليوم متحمس وموحد من اي وقت مضي لتحرير جميع الاراضي المغربيه من الاستعمار الاسباني كما لا ننسي ابضا استرجاع مذينه تندوف وتحرير اخواننا الصحراويين المحتجزين بها وطرد كبرنات العار الجزايريين منها الي مزبله التاريخ وليس دلك بمستحيل علي الجيش المغربي القوي الصامد فالله ولي التوفيق,insult,darija
عثماني مهرج,insult,darija
يارب شوف الجهل كيف عامل *وجه بعيون متدحرجه*,insult,darija
الله يعطيكم الدل,insult,darija
ولاو يشفرو في الشعبخوف ب 70درهم,insult,darija
عاش مولاكم بوزبله*قطه مبتسمه بعيون مبتسمه* *مءشر اليد الخلفيه مشيرا الي اليسار* *كومه من البراز* *تاج* *كومه من البراز*,insult,darija
حسبنا الله ونعم الوكيل فيهم المغرب زين كلاوه الشفاره,insult,darija
في المجمر يضرب الرصاص واللي فيه التوكال غير نشوفو بلا ما يتكلم تجيني التقيا اما كلاموا يجيب الخريا حشاكم,insult,darija
خاص قوانين رادعه اي واحد هاز سلاح كيما كان نوعو السجن مع التشديد لي خارج بوموس وجنويه را بديهيا خارج يقتل واي واحد غا يجي قدامو غا يقتلو سلطه مواطن مره راجل دري بنت اي مخلوق,insult,darija
بنادم اجهل لواحد الدرجه لا تصور ها الفلوس ها لحديد ولكن الجهل معشش في لعقل بدل الوعي الي متي يتوقف هذا النزيف والكوارث التي هي من صنع البشر,insult,darija
الله ياخذ فيكم الحق اعطيت الامور الي غير اهلها يوجد بيننا اناس ضعفاء يستحقون احسن من مناصبكم وانتم تعلمون ذللك ومع ذللك,insult,darija
al monafi9oun olmonafi9at na3lato allah 3alaykom koulkom kif kif 3abro 3likom tasstahlo ktarwallah,insult,darija
فيلم جامس بوند سيناريو و اخراج سيء لا يرقي الا للمغفلين,insult,darija
الناس امراض بالوسواس اكتر من كرونا,insult,darija
ولاش اصلا خلا بناتو يعومو تفو الجهل والله,insult,darija
اتبحرو غير في الاعلام الحمدوله لي ربي افضحهم حسبيا الله ونعم الوكيل ابلاد القمع والحوقره الله يخود فيهم الحق,insult,darija
اانا فاس كنت صغیره كنت اكره المدرسه لان استاد صربنی ضربا مبرحا فی راسی وفی وجهی لن انسی دالك الیوم وتعقدت من المدرسه منها المدیر منها الاستاد ولد الحرام,insult,darija
anti mimi 6 a7zab ghi biyad9,insult,darija
حزب العداله والتنميه هما لي زادو عليكم علاش ماتكلمتوش نهار كان العثماني الشفار شاد الحكومه اليوم عاد بانت ليكم الزياده,insult,darija
كين الكدوب قالك المناع الجماعيه كين القتل المناعه بي دكداكي والله المستعان وناس لكتعاني هم مدكدكين بلقاح الفاسد عباره عن فيروس حي,insult,darija
هادا هو استحمار الشعب و ادلاله زيادات خياليه بكل المواد الاساسيه دون حسيب و لا رقيب,insult,darija
لا والف لا لحزب العداله والتنميه شفاره بكل ماتحمله الكلمه من معني جماعه النفاق والتملق لعنهم الله,insult,darija
ظالمه ومستفزه و قليله الادب فالتعامل و ضاسره لايمكن التفاهم معها و دابا غادي نزيدو عليها بوطاله وصلتي للكوميساريه علي رجليك عاد غيبتي يا لمجحومه سيري الله ياخد فيك الحق,insult,darija
و بهذا الغباء المتعود عليه فهو يعادي الاحرار في ليبيا و قاءد الامه ارذوغان,insult,darija
الزيادات في الاسعار والمواطن كيموت بالفقر ولامن يفكر فيه والنقوص في الاجور و التقاعد ولا من حس بيك يا مسكين بالله عليكم يامسءولين وياممثلين الشعب وجمعيات حمايه المستهلك واش التقاعد الهزيل اللي اعمل علي الاصلاح ديالو بن كيران يستطيع هذا المتقاعد علي تحمل تكاليف الحياه اللهم ان هدا منكر كيف للمواطن ان يتقبل من مسءول ان يعمل لمده 5 سنوات ويستفيد من تقاعد ب 70 درهم شهريا والمواطن يعمل طوال حياته ويتقاعد ب 10 درهم اللهم اننا نشكو اليك ولا نشكو لغيرك ان تاخذ حقوق الضعفاء و البسطاء والمساكين من كل ضالم ومتعدي جبار و ارينا غضبك وبطشك في قوم الكافرين امين امين يارب العالمين وحسبنا الله ونعم الوكيل,insult,darija
صحافه المرقه,insult,darija
مقلتوش طفيتوها عندها ثلات ايام اصحافه العار *وجه بدموع الفرح* *وجه باليد علي الفم* *يتدحرج علي الارض من الضحك*,insult,darija
سبحان باقي الغباء وباقي الكلاخ هادشي راه داز مع العداله وداز مع الاتحاد الاشتراكي وداز مع الاحزاب السابقه كلهم تيبانو من الاول باغين يخدمو شوي تيشبعو وتيتقلبو علي ضهورهم نفس المسرحيه ونفس الاخراج ونفس الحوار والاغبياء هم الذين لم يفهمو ولم يفيقو ولم يعيقو وظلو في غباءهم وفي حلمهم حتي يفوتهم الكار والقطارويبداو يغوتو واسيدنا اعتقنا,insult,darija
نوع من البشر متخلف لا احترام لحرمه المءسسه التعليميه ولا لرجال ونساء التعليم الي اين نحن ذاهبون بهذا العنف المتوحش في حق المربين وما هي القيم التي سنمرر الي الاجيال القادمه في ظل هكذا سلوك وجب الضرب من حديد علي كل من بقوم بمثل هذا العنف المشين لاسترجاع هبه رجال التعليم وهبه المءسسات التي يعملون بها من اجل اصلاح المواطن وتربيته والرقي به عار ان يقوم رجل بضرب امراه وخاصه انها مربيه وتدير مءسسه تعليميه يدرس فيها ابنه هل بهذه الطريقه نجازي من علمنا ويعلم ابناءنا لا حول ولا قوه الا بالله العلي العظيم,insult,darija
راه ممنوع الكراء كرونا كاينه من يد ليد اسي لا مسيح لا زفت نعلو شيطان راه ميمكنش كلشي يجلس كرونا كتلصق,insult,darija
وضعتم سءال حول جشع بعض المصحات لكن المتكلم راوغكم في اجابته واخذكم بعيدا نحو الكلام عن القطاع العام المفتوح لم تنزعوا جوابا كافيا حول عدم تدخل الدوله لفرمله هذا الجشع كنتم ضعاف اصاحبي,insult,darija
l9lawi l3tawkom chi haja kolchi l jib mimi6,insult,darija
مكان ترشحه الوحيد هو المراحيض عسي ان تنتخب عليه الفءران,insult,darija
كان عليه اشرملها مصيبه هادي,insult,darija
جلاله الملك الشاذ,insult,darija
هاد الناس ال كيهدرو مساكن علي نيتهم ونهار العاشوراء الروضه كيمشي ليها اغلب المشعودين يدفنوا الاسحار ديالهم باش يءديو الناس مكيخفوش الله,insult,darija
هاهاهاها عمل ارهابي شكون غيدير الارهاب المسلمين ايوا ها اخنوس بدا يخدم و بدا مكر الليل و النهار باش تقتنعوا ان الدوله الليبراليه احسن من الدوله الاسلاميه,insult,darija
مهزله الانتخابات,insult,darija
لا للتزوير لا للمال الفاسد لا لاناس غير ماهليين للحكم لا لرجال الاعمال اخناتوش ليس في المستوي لكي يسير الشان العام,insult,darija
ان كان القتل بدا يدخل الءسسات العموميه فهذا يءشر علي بدايه انهيار المنظومه الامنيه ويضرب الدوله في العمقالاعدام ثم الاعدام ان لم تكن الدوله قادره علي حمايه المواطن فان هذا يدل علي ان الاجرام قد طغي الاعدام الاعدام الاعدام فما ذنب هذه السيده ان تقتل بدون سبب,insult,darija
قصه تونس تعيد نفسها من يحرق نفسه علي وسخ الدنيا علي الماديات يتحمل وينتحر ويغضب الله المشكله تكون فيه وليست فالدوله هذه للغه جديده علينا نحن المغاربه مسلمين مءمنين الله ورسوله حذرنا من الانتحار وقالو لنا ان هذه الدنيا فانيه اذا ماعشت لن ارتاح فيها لانها دار اختبار فقط الله يهدينا ويردنا اليه ردا جميلا الله يغفر له ويرحمه,insult,darija
حشوما عليهم راه بزاف علينا نخلصوا بلاصه مضوبله ومنين نجيب ا حنا هاذ لفلوس بزاف لحقركه,insult,darija
الله ياخد فيك الحق بحالك لكيرجعو البلاد الوراء لقح اتا ولادك,insult,darija
مسكينه الله ايمسخك البوحاطيه,insult,darija
arak l grissage,insult,darija
تسبيق خديته 2قويلبات تلقحتوا بيها 3 قريبا ان شاء الله,insult,darija
ابنادم ما مصوقش لا كمامات لا تباعد اكتضاض في البحر في الاسواق في العاءلات,insult,darija
اليد المسمومه والنفاق,insult,darija
كلنا مقااطعوون مزبله اسبانيا,insult,darija
يجب طحن هذه البيوت و تشييد ناطحات سحاب في الاراضي الغير الزراعيه و استغلال الاراضي الزراعيه للحرث و الغابات و المنتزهات و كفي من الفوضي و الازبال,insult,darija
الي بغا السرطان ياكل المنتجات المهربه وخاصه ديال الشمال,insult,darija
اولا مقاطعه المنتجات والمواد المهربه واجب وطني ثانيا علي الباطرونا واصحاب الشركات والمقاولات المنتجه بالمغرب احترام القدره الشراءيه للمواطن وليس التهافت علي الربح الفاحش ثالثا المراقبه الصارمه للمواد والمضاربين والمحتكرين,insult,darija
السلع الاسبانيه فيها فقط زواق التعليب وهي مسرطنه ورديءه الجوده,insult,darija
Zide chahma f tarmate l aalafe,insult,darija
سلع الاسبانيه ارخص من سلع الفرنسيه المستورده المغاربه كيبيعو منتجات فرنسا الحواله,insult,darija
Akhoya contre bonde diwana hya mswola fi had sl3a mouhraba kayrchiwo dwana oukdkhol 3adi,insult,darija
بعد ما وقع مع اسبانيا اعتقد ان المغاربه و خصوصا ناس ديال الشمال خصهم يوعاو ب ان اسبانيا دوله كتحاربهم كتمتص الاموال ديالهم بتجاره المواد المهربه منتوجات دات جوده رديءه الا لمبالج نداء للاخوان في كل المعابر الحدوديه مهربين دوامه و وسطاء تخلاو علي تلك المنتوجات لمدت شهرين متتاليين و شوفو النتيجه,insult,darija
وكان كانت المنتجات المغربيه ذات جوده وكتمر بمجموعه من مراحل المراقبه غادين نقاطعوهوم ولكن غير خور وعطي العور,insult,darija
المغاربه ديال هاد الفيديو اكبر كذابين في العالم اغلب المدن المغربيه فيها اسواق مختصه حصرا بسلعه الشمال او المنتوجات الاسبانيه و هي منتوجات عاليه الجوده و بثمن مناسب هاد العاده علمها لينا المخزن الذي يسمح بدخول منتوجات غير شرعيه للاقتصاد الوطني و يساهم بذلك بتدمير المنتوج الوطني و افلاس المصانع المغربيه,insult,darija
مديريه الشءم و الظلم يجب معاقبه المسءولين علي هذه الكارثه,insult,darija
راجلها محارقهاش كنت عارفها واخيرا اعتارفات لاحد مقربيها وباها ميسواش وشفار وكنطلب من المحسنين ميرسلوليهش الفلوس راه كيضرب بيهم الطاسا,insult,darija
HTA NTA CHLAHBI HIYA LAH YERHAMHA KANET BAGHA TSAFI O GALET LHA9I9A O LMOHSININE 3AWNOHA HIYA MACHI NTA A CHEMKAR FLOUSHA BACH TEMCHI L CLINIQUE A CHLAHBI CHADITI LEFLOUS O KHALITI LBANT HTA KHMAJET O MATETE O DABA KAT3AR3ARE KONE DITIHA L CLINIQUE KORA BA9A HAYA MESKINA NTA KEDABE O CHLAHBI AWAL HAJA THALITI F RASEK O CHRITI LIK LEHWAYEJE A CHAMKAR,insult,darija
الي بغا السرطان ياكل المنتجات المهربه وخاصه ديال الشمال,insult,darija
كلنا مقااطعوون مزبله اسبانيا,insult,darija
السلع الاسبانيه فيها فقط زواق التعليب وهي مسرطنه ورديءه الجوده,insult,darija
Zide chahma f tarmate l aalafe,insult,darija
وكان كانت المنتجات المغربيه ذات جوده وكتمر بمجموعه من مراحل المراقبه غادين نقاطعوهوم ولكن غير خور وعطي العور,insult,darija
المغاربه ديال هاد الفيديو اكبر كذابين في العالم اغلب المدن المغربيه فيها اسواق مختصه حصرا بسلعه الشمال او المنتوجات الاسبانيه و هي منتوجات عاليه الجوده و بثمن مناسب هاد العاده علمها لينا المخزن الذي يسمح بدخول منتوجات غير شرعيه للاقتصاد الوطني و يساهم بذلك بتدمير المنتوج الوطني و افلاس المصانع المغربيه,insult,darija
راجلها محارقهاش كنت عارفها واخيرا اعتارفات لاحد مقربيها وباها ميسواش وشفار وكنطلب من المحسنين ميرسلوليهش الفلوس راه كيضرب بيهم الطاسا,insult,darija
HTA NTA CHLAHBI HIYA LAH YERHAMHA KANET BAGHA TSAFI O GALET LHA9I9A O LMOHSININE 3AWNOHA HIYA MACHI NTA A CHEMKAR FLOUSHA BACH TEMCHI L CLINIQUE A CHLAHBI CHADITI LEFLOUS O KHALITI LBANT HTA KHMAJET O MATETE O DABA KAT3AR3ARE KONE DITIHA L CLINIQUE KORA BA9A HAYA MESKINA NTA KEDABE O CHLAHBI AWAL HAJA THALITI F RASEK O CHRITI LIK LEHWAYEJE A CHAMKAR,insult,darija
Acha al malik wa antooma moutoo wa had shi li kayn *وجه بدموع الفرح*,insult,darija
الله سبحانه وتعالي ينتقم للمواطن المسكين منكم وبالاخص طاكسيات مدينه الجديده كنتم تمتصون الدماء وتستغلون المناسبات 300درهم ركبت بها لانني مضطره وعندي ظروف من الجديده الي الدار البيضاء الله يمهل ولا يهمل كنتم تعتون في الارض فسادا,insult,darija
تشوف حتي تعيا وتشرب الشراب مع هاد القرارات ديال المرعودين وسيدي اللهم كوفيد اول هاد المرض النفسي لركبتوه فينا سد حل حل سد الله اسد علي بوكم ببان الرحمه علي كل مسءول حكومي خرج بقرار الاغلاق قاليك 60 واحد كتموت بكورونا هه عندنا حرب اهليه وسبحان الله مبقيناش كنسمعو بالوفيات بالامراض كالسرطان او جلطه دماغيه او سكته قلبيه اول بحوادث السير ولينا نسمعو غير كوفيد,insult,darija
ره حشومه,insult,darija
خلاصه القول لن يتغير شيء للاسف الشعب غيبقي مزلوط لان الدوله تحت اقدام لصوص و السياسيين لا يهتمون الي بانفسهم,insult,darija
حتي بان النفط والغاز فمدينتك عاد جاتك الغيره علي بلادك ومدينتك اوي الله انعل لي مايحشم *وجه غاضب*,insult,darija
هه ساكنه فرحانه ݣليك نستافدو القلاوي علي عينيكم,insult,darija
هه ربما هناك غلط يقصدون البول وليس لبترول,insult,darija
هيعطوكم لحزاق,insult,darija
